Datetime,SCATS Number,Flow
2006-10-06 02:00:00,3662,41.0
2006-10-06 02:15:00,3662,43.0
2006-10-06 02:30:00,3662,36.0
2006-10-06 02:45:00,3662,23.0
2006-10-06 03:00:00,3662,36.0
2006-10-06 03:15:00,3662,37.0
2006-10-06 03:30:00,3662,48.0
2006-10-06 03:45:00,3662,22.0
2006-10-06 04:00:00,3662,33.0
2006-10-06 04:15:00,3662,33.0
2006-10-06 04:30:00,3662,52.0
2006-10-06 04:45:00,3662,56.0
2006-10-06 05:00:00,3662,80.0
2006-10-06 05:15:00,3662,122.0
2006-10-06 05:30:00,3662,154.0
2006-10-06 05:45:00,3662,233.0
2006-10-06 06:00:00,3662,250.0
2006-10-06 06:15:00,3662,341.0
2006-10-06 06:30:00,3662,523.0
2006-10-06 06:45:00,3662,762.0
2006-10-06 07:00:00,3662,818.0
2006-10-06 07:15:00,3662,910.0
2006-10-06 07:30:00,3662,932.0
2006-10-06 07:45:00,3662,932.0
2006-10-06 08:00:00,3662,951.0
2006-10-06 08:15:00,3662,918.0
2006-10-06 08:30:00,3662,966.0
2006-10-06 08:45:00,3662,749.0
2006-10-06 09:00:00,3662,710.0
2006-10-06 09:15:00,3662,821.0
2006-10-06 09:30:00,3662,671.0
2006-10-06 09:45:00,3662,651.0
2006-10-06 10:00:00,3662,560.0
2006-10-06 10:15:00,3662,664.0
2006-10-06 10:30:00,3662,653.0
2006-10-06 10:45:00,3662,636.0
2006-10-06 11:00:00,3662,636.0
2006-10-06 11:15:00,3662,660.0
2006-10-06 11:30:00,3662,665.0
2006-10-06 11:45:00,3662,622.0
2006-10-06 12:00:00,3662,619.0
2006-10-06 12:15:00,3662,675.0
2006-10-06 12:30:00,3662,613.0
2006-10-06 12:45:00,3662,638.0
2006-10-06 13:00:00,3662,588.0
2006-10-06 13:15:00,3662,636.0
2006-10-06 13:30:00,3662,634.0
2006-10-06 13:45:00,3662,673.0
2006-10-06 14:00:00,3662,604.0
2006-10-06 14:15:00,3662,616.0
2006-10-06 14:30:00,3662,636.0
2006-10-06 14:45:00,3662,687.0
2006-10-06 15:00:00,3662,752.0
2006-10-06 15:15:00,3662,824.0
2006-10-06 15:30:00,3662,758.0
2006-10-06 15:45:00,3662,678.0
2006-10-06 16:00:00,3662,794.0
2006-10-06 16:15:00,3662,688.0
2006-10-06 16:30:00,3662,797.0
2006-10-06 16:45:00,3662,805.0
2006-10-06 17:00:00,3662,806.0
2006-10-06 17:15:00,3662,824.0
2006-10-06 17:30:00,3662,915.0
2006-10-06 17:45:00,3662,867.0
2006-10-06 18:00:00,3662,806.0
2006-10-06 18:15:00,3662,906.0
2006-10-06 18:30:00,3662,789.0
2006-10-06 18:45:00,3662,759.0
2006-10-06 19:00:00,3662,703.0
2006-10-06 19:15:00,3662,669.0
2006-10-06 19:30:00,3662,548.0
2006-10-06 19:45:00,3662,517.0
2006-10-06 20:00:00,3662,513.0
2006-10-06 20:15:00,3662,490.0
2006-10-06 20:30:00,3662,381.0
2006-10-06 20:45:00,3662,393.0
2006-10-06 21:00:00,3662,344.0
2006-10-06 21:15:00,3662,395.0
2006-10-06 21:30:00,3662,387.0
2006-10-06 21:45:00,3662,326.0
2006-10-06 22:00:00,3662,339.0
2006-10-06 22:15:00,3662,321.0
2006-10-06 22:30:00,3662,333.0
2006-10-06 22:45:00,3662,298.0
2006-10-06 23:00:00,3662,348.0
2006-10-06 23:15:00,3662,326.0
2006-10-06 23:30:00,3662,255.0
2006-10-06 23:45:00,3662,235.0
2006-10-07 00:00:00,3662,205.0
2006-10-07 00:15:00,3662,172.0
2006-10-07 00:30:00,3662,218.0
2006-10-07 00:45:00,3662,214.0
2006-10-07 01:00:00,3662,150.0
2006-10-07 01:15:00,3662,129.0
2006-10-07 01:30:00,3662,139.0
2006-10-07 01:45:00,3662,107.0
2006-10-07 02:00:00,3662,105.0
2006-10-07 02:15:00,3662,90.0
2006-10-07 02:30:00,3662,78.0
2006-10-07 02:45:00,3662,68.0
2006-10-07 03:00:00,3662,63.0
2006-10-07 03:15:00,3662,62.0
2006-10-07 03:30:00,3662,70.0
2006-10-07 03:45:00,3662,64.0
2006-10-07 04:00:00,3662,56.0
2006-10-07 04:15:00,3662,53.0
2006-10-07 04:30:00,3662,40.0
2006-10-07 04:45:00,3662,88.0
2006-10-07 05:00:00,3662,59.0
2006-10-07 05:15:00,3662,98.0
2006-10-07 05:30:00,3662,75.0
2006-10-07 05:45:00,3662,124.0
2006-10-07 06:00:00,3662,122.0
2006-10-07 06:15:00,3662,170.0
2006-10-07 06:30:00,3662,182.0
2006-10-07 06:45:00,3662,218.0
2006-10-07 07:00:00,3662,239.0
2006-10-07 07:15:00,3662,266.0
2006-10-07 07:30:00,3662,285.0
2006-10-07 07:45:00,3662,362.0
2006-10-07 08:00:00,3662,347.0
2006-10-07 08:15:00,3662,400.0
2006-10-07 08:30:00,3662,446.0
2006-10-07 08:45:00,3662,536.0
2006-10-07 09:00:00,3662,546.0
2006-10-07 09:15:00,3662,630.0
2006-10-07 09:30:00,3662,598.0
2006-10-07 09:45:00,3662,674.0
2006-10-07 10:00:00,3662,671.0
2006-10-07 10:15:00,3662,657.0
2006-10-07 10:30:00,3662,602.0
2006-10-07 10:45:00,3662,676.0
2006-10-07 11:00:00,3662,593.0
2006-10-07 11:15:00,3662,665.0
2006-10-07 11:30:00,3662,684.0
2006-10-07 11:45:00,3662,657.0
2006-10-07 12:00:00,3662,702.0
2006-10-07 12:15:00,3662,701.0
2006-10-07 12:30:00,3662,688.0
2006-10-07 12:45:00,3662,680.0
2006-10-07 13:00:00,3662,671.0
2006-10-07 13:15:00,3662,617.0
2006-10-07 13:30:00,3662,642.0
2006-10-07 13:45:00,3662,622.0
2006-10-07 14:00:00,3662,682.0
2006-10-07 14:15:00,3662,653.0
2006-10-07 14:30:00,3662,634.0
2006-10-07 14:45:00,3662,620.0
2006-10-07 15:00:00,3662,596.0
2006-10-07 15:15:00,3662,640.0
2006-10-07 15:30:00,3662,555.0
2006-10-07 15:45:00,3662,599.0
2006-10-07 16:00:00,3662,656.0
2006-10-07 16:15:00,3662,640.0
2006-10-07 16:30:00,3662,588.0
2006-10-07 16:45:00,3662,605.0
2006-10-07 17:00:00,3662,638.0
2006-10-07 17:15:00,3662,599.0
2006-10-07 17:30:00,3662,594.0
2006-10-07 17:45:00,3662,566.0
2006-10-07 18:00:00,3662,612.0
2006-10-07 18:15:00,3662,676.0
2006-10-07 18:30:00,3662,609.0
2006-10-07 18:45:00,3662,633.0
2006-10-07 19:00:00,3662,583.0
2006-10-07 19:15:00,3662,556.0
2006-10-07 19:30:00,3662,477.0
2006-10-07 19:45:00,3662,447.0
2006-10-07 20:00:00,3662,439.0
2006-10-07 20:15:00,3662,401.0
2006-10-07 20:30:00,3662,348.0
2006-10-07 20:45:00,3662,305.0
2006-10-07 21:00:00,3662,367.0
2006-10-07 21:15:00,3662,400.0
2006-10-07 21:30:00,3662,339.0
2006-10-07 21:45:00,3662,322.0
2006-10-07 22:00:00,3662,314.0
2006-10-07 22:15:00,3662,293.0
2006-10-07 22:30:00,3662,333.0
2006-10-07 22:45:00,3662,283.0
2006-10-07 23:00:00,3662,282.0
2006-10-07 23:15:00,3662,343.0
2006-10-07 23:30:00,3662,328.0
2006-10-07 23:45:00,3662,320.0
2006-10-08 00:00:00,3662,248.0
2006-10-08 00:15:00,3662,230.0
2006-10-08 00:30:00,3662,270.0
2006-10-08 00:45:00,3662,226.0
2006-10-08 01:00:00,3662,169.0
2006-10-08 01:15:00,3662,145.0
2006-10-08 01:30:00,3662,145.0
2006-10-08 01:45:00,3662,132.0
2006-10-08 02:00:00,3662,128.0
2006-10-08 02:15:00,3662,129.0
2006-10-08 02:30:00,3662,109.0
2006-10-08 02:45:00,3662,92.0
2006-10-08 03:00:00,3662,106.0
2006-10-08 03:15:00,3662,102.0
2006-10-08 03:30:00,3662,78.0
2006-10-08 03:45:00,3662,62.0
2006-10-08 04:00:00,3662,76.0
2006-10-08 04:15:00,3662,47.0
2006-10-08 04:30:00,3662,64.0
2006-10-08 04:45:00,3662,57.0
2006-10-08 05:00:00,3662,59.0
2006-10-08 05:15:00,3662,51.0
2006-10-08 05:30:00,3662,56.0
2006-10-08 05:45:00,3662,85.0
2006-10-08 06:00:00,3662,88.0
2006-10-08 06:15:00,3662,110.0
2006-10-08 06:30:00,3662,126.0
2006-10-08 06:45:00,3662,104.0
2006-10-08 07:00:00,3662,96.0
2006-10-08 07:15:00,3662,129.0
2006-10-08 07:30:00,3662,146.0
2006-10-08 07:45:00,3662,167.0
2006-10-08 08:00:00,3662,177.0
2006-10-08 08:15:00,3662,190.0
2006-10-08 08:30:00,3662,233.0
2006-10-08 08:45:00,3662,295.0
2006-10-08 09:00:00,3662,328.0
2006-10-08 09:15:00,3662,401.0
2006-10-08 09:30:00,3662,410.0
2006-10-08 09:45:00,3662,500.0
2006-10-08 10:00:00,3662,520.0
2006-10-08 10:15:00,3662,461.0
2006-10-08 10:30:00,3662,566.0
2006-10-08 10:45:00,3662,515.0
2006-10-08 11:00:00,3662,485.0
2006-10-08 11:15:00,3662,528.0
2006-10-08 11:30:00,3662,555.0
2006-10-08 11:45:00,3662,632.0
2006-10-08 12:00:00,3662,625.0
2006-10-08 12:15:00,3662,611.0
2006-10-08 12:30:00,3662,687.0
2006-10-08 12:45:00,3662,642.0
2006-10-08 13:00:00,3662,609.0
2006-10-08 13:15:00,3662,614.0
2006-10-08 13:30:00,3662,658.0
2006-10-08 13:45:00,3662,567.0
2006-10-08 14:00:00,3662,575.0
2006-10-08 14:15:00,3662,604.0
2006-10-08 14:30:00,3662,612.0
2006-10-08 14:45:00,3662,602.0
2006-10-08 15:00:00,3662,619.0
2006-10-08 15:15:00,3662,625.0
2006-10-08 15:30:00,3662,584.0
2006-10-08 15:45:00,3662,656.0
2006-10-08 16:00:00,3662,571.0
2006-10-08 16:15:00,3662,600.0
2006-10-08 16:30:00,3662,616.0
2006-10-08 16:45:00,3662,622.0
2006-10-08 17:00:00,3662,583.0
2006-10-08 17:15:00,3662,580.0
2006-10-08 17:30:00,3662,584.0
2006-10-08 17:45:00,3662,568.0
2006-10-08 18:00:00,3662,557.0
2006-10-08 18:15:00,3662,511.0
2006-10-08 18:30:00,3662,455.0
2006-10-08 18:45:00,3662,465.0
2006-10-08 19:00:00,3662,423.0
2006-10-08 19:15:00,3662,404.0
2006-10-08 19:30:00,3662,350.0
2006-10-08 19:45:00,3662,308.0
2006-10-08 20:00:00,3662,293.0
2006-10-08 20:15:00,3662,289.0
2006-10-08 20:30:00,3662,293.0
2006-10-08 20:45:00,3662,261.0
2006-10-08 21:00:00,3662,270.0
2006-10-08 21:15:00,3662,255.0
2006-10-08 21:30:00,3662,217.0
2006-10-08 21:45:00,3662,252.0
2006-10-08 22:00:00,3662,183.0
2006-10-08 22:15:00,3662,219.0
2006-10-08 22:30:00,3662,170.0
2006-10-08 22:45:00,3662,173.0
2006-10-08 23:00:00,3662,135.0
2006-10-08 23:15:00,3662,129.0
2006-10-08 23:30:00,3662,116.0
2006-10-08 23:45:00,3662,125.0
2006-10-09 00:00:00,3662,89.0
2006-10-09 00:15:00,3662,80.0
2006-10-09 00:30:00,3662,53.0
2006-10-09 00:45:00,3662,34.0
2006-10-09 01:00:00,3662,34.0
2006-10-09 01:15:00,3662,28.0
2006-10-09 01:30:00,3662,28.0
2006-10-09 01:45:00,3662,24.0
2006-10-09 02:00:00,3662,18.0
2006-10-09 02:15:00,3662,21.0
2006-10-09 02:30:00,3662,29.0
2006-10-09 02:45:00,3662,22.0
2006-10-09 03:00:00,3662,33.0
2006-10-09 03:15:00,3662,17.0
2006-10-09 03:30:00,3662,24.0
2006-10-09 03:45:00,3662,20.0
2006-10-09 04:00:00,3662,26.0
2006-10-09 04:15:00,3662,39.0
2006-10-09 04:30:00,3662,50.0
2006-10-09 04:45:00,3662,71.0
2006-10-09 05:00:00,3662,73.0
2006-10-09 05:15:00,3662,101.0
2006-10-09 05:30:00,3662,146.0
2006-10-09 05:45:00,3662,224.0
2006-10-09 06:00:00,3662,241.0
2006-10-09 06:15:00,3662,311.0
2006-10-09 06:30:00,3662,527.0
2006-10-09 06:45:00,3662,647.0
2006-10-09 07:00:00,3662,827.0
2006-10-09 07:15:00,3662,870.0
2006-10-09 07:30:00,3662,868.0
2006-10-09 07:45:00,3662,909.0
2006-10-09 08:00:00,3662,874.0
2006-10-09 08:15:00,3662,924.0
2006-10-09 08:30:00,3662,943.0
2006-10-09 08:45:00,3662,860.0
2006-10-09 09:00:00,3662,833.0
2006-10-09 09:15:00,3662,874.0
2006-10-09 09:30:00,3662,658.0
2006-10-09 09:45:00,3662,665.0
2006-10-09 10:00:00,3662,611.0
2006-10-09 10:15:00,3662,614.0
2006-10-09 10:30:00,3662,587.0
2006-10-09 10:45:00,3662,622.0
2006-10-09 11:00:00,3662,580.0
2006-10-09 11:15:00,3662,577.0
2006-10-09 11:30:00,3662,610.0
2006-10-09 11:45:00,3662,594.0
2006-10-09 12:00:00,3662,597.0
2006-10-09 12:15:00,3662,589.0
2006-10-09 12:30:00,3662,591.0
2006-10-09 12:45:00,3662,627.0
2006-10-09 13:00:00,3662,597.0
2006-10-09 13:15:00,3662,589.0
2006-10-09 13:30:00,3662,602.0
2006-10-09 13:45:00,3662,558.0
2006-10-09 14:00:00,3662,609.0
2006-10-09 14:15:00,3662,629.0
2006-10-09 14:30:00,3662,614.0
2006-10-09 14:45:00,3662,651.0
2006-10-09 15:00:00,3662,695.0
2006-10-09 15:15:00,3662,779.0
2006-10-09 15:30:00,3662,745.0
2006-10-09 15:45:00,3662,713.0
2006-10-09 16:00:00,3662,728.0
2006-10-09 16:15:00,3662,785.0
2006-10-09 16:30:00,3662,777.0
2006-10-09 16:45:00,3662,710.0
2006-10-09 17:00:00,3662,840.0
2006-10-09 17:15:00,3662,863.0
2006-10-09 17:30:00,3662,915.0
2006-10-09 17:45:00,3662,735.0
2006-10-09 18:00:00,3662,872.0
2006-10-09 18:15:00,3662,864.0
2006-10-09 18:30:00,3662,740.0
2006-10-09 18:45:00,3662,716.0
2006-10-09 19:00:00,3662,551.0
2006-10-09 19:15:00,3662,522.0
2006-10-09 19:30:00,3662,422.0
2006-10-09 19:45:00,3662,434.0
2006-10-09 20:00:00,3662,361.0
2006-10-09 20:15:00,3662,381.0
2006-10-09 20:30:00,3662,310.0
2006-10-09 20:45:00,3662,270.0
2006-10-09 21:00:00,3662,275.0
2006-10-09 21:15:00,3662,281.0
2006-10-09 21:30:00,3662,221.0
2006-10-09 21:45:00,3662,272.0
2006-10-09 22:00:00,3662,237.0
2006-10-09 22:15:00,3662,198.0
2006-10-09 22:30:00,3662,222.0
2006-10-09 22:45:00,3662,165.0
2006-10-09 23:00:00,3662,163.0
2006-10-09 23:15:00,3662,104.0
2006-10-09 23:30:00,3662,117.0
2006-10-09 23:45:00,3662,114.0
2006-10-10 00:00:00,3662,109.0
2006-10-10 00:15:00,3662,60.0
2006-10-10 00:30:00,3662,74.0
2006-10-10 00:45:00,3662,36.0
2006-10-10 01:00:00,3662,35.0
2006-10-10 01:15:00,3662,28.0
2006-10-10 01:30:00,3662,29.0
2006-10-10 01:45:00,3662,23.0
2006-10-10 02:00:00,3662,20.0
2006-10-10 02:15:00,3662,18.0
2006-10-10 02:30:00,3662,25.0
2006-10-10 02:45:00,3662,17.0
2006-10-10 03:00:00,3662,21.0
2006-10-10 03:15:00,3662,14.0
2006-10-10 03:30:00,3662,15.0
2006-10-10 03:45:00,3662,27.0
2006-10-10 04:00:00,3662,24.0
2006-10-10 04:15:00,3662,28.0
2006-10-10 04:30:00,3662,41.0
2006-10-10 04:45:00,3662,49.0
2006-10-10 05:00:00,3662,98.0
2006-10-10 05:15:00,3662,107.0
2006-10-10 05:30:00,3662,158.0
2006-10-10 05:45:00,3662,209.0
2006-10-10 06:00:00,3662,254.0
2006-10-10 06:15:00,3662,356.0
2006-10-10 06:30:00,3662,536.0
2006-10-10 06:45:00,3662,621.0
2006-10-10 07:00:00,3662,864.0
2006-10-10 07:15:00,3662,931.0
2006-10-10 07:30:00,3662,824.0
2006-10-10 07:45:00,3662,892.0
2006-10-10 08:00:00,3662,902.0
2006-10-10 08:15:00,3662,850.0
2006-10-10 08:30:00,3662,959.0
2006-10-10 08:45:00,3662,920.0
2006-10-10 09:00:00,3662,836.0
2006-10-10 09:15:00,3662,802.0
2006-10-10 09:30:00,3662,621.0
2006-10-10 09:45:00,3662,644.0
2006-10-10 10:00:00,3662,659.0
2006-10-10 10:15:00,3662,602.0
2006-10-10 10:30:00,3662,594.0
2006-10-10 10:45:00,3662,626.0
2006-10-10 11:00:00,3662,604.0
2006-10-10 11:15:00,3662,674.0
2006-10-10 11:30:00,3662,642.0
2006-10-10 11:45:00,3662,612.0
2006-10-10 12:00:00,3662,619.0
2006-10-10 12:15:00,3662,611.0
2006-10-10 12:30:00,3662,627.0
2006-10-10 12:45:00,3662,559.0
2006-10-10 13:00:00,3662,623.0
2006-10-10 13:15:00,3662,622.0
2006-10-10 13:30:00,3662,594.0
2006-10-10 13:45:00,3662,583.0
2006-10-10 14:00:00,3662,655.0
2006-10-10 14:15:00,3662,660.0
2006-10-10 14:30:00,3662,658.0
2006-10-10 14:45:00,3662,669.0
2006-10-10 15:00:00,3662,681.0
2006-10-10 15:15:00,3662,746.0
2006-10-10 15:30:00,3662,826.0
2006-10-10 15:45:00,3662,749.0
2006-10-10 16:00:00,3662,681.0
2006-10-10 16:15:00,3662,755.0
2006-10-10 16:30:00,3662,810.0
2006-10-10 16:45:00,3662,720.0
2006-10-10 17:00:00,3662,825.0
2006-10-10 17:15:00,3662,846.0
2006-10-10 17:30:00,3662,884.0
2006-10-10 17:45:00,3662,884.0
2006-10-10 18:00:00,3662,872.0
2006-10-10 18:15:00,3662,818.0
2006-10-10 18:30:00,3662,835.0
2006-10-10 18:45:00,3662,701.0
2006-10-10 19:00:00,3662,663.0
2006-10-10 19:15:00,3662,683.0
2006-10-10 19:30:00,3662,495.0
2006-10-10 19:45:00,3662,456.0
2006-10-10 20:00:00,3662,415.0
2006-10-10 20:15:00,3662,414.0
2006-10-10 20:30:00,3662,346.0
2006-10-10 20:45:00,3662,365.0
2006-10-10 21:00:00,3662,357.0
2006-10-10 21:15:00,3662,360.0
2006-10-10 21:30:00,3662,360.0
2006-10-10 21:45:00,3662,346.0
2006-10-10 22:00:00,3662,286.0
2006-10-10 22:15:00,3662,257.0
2006-10-10 22:30:00,3662,268.0
2006-10-10 22:45:00,3662,250.0
2006-10-10 23:00:00,3662,194.0
2006-10-10 23:15:00,3662,171.0
2006-10-10 23:30:00,3662,125.0
2006-10-10 23:45:00,3662,138.0
2006-10-11 00:00:00,3662,134.0
2006-10-11 00:15:00,3662,122.0
2006-10-11 00:30:00,3662,83.0
2006-10-11 00:45:00,3662,58.0
2006-10-11 01:00:00,3662,35.0
2006-10-11 01:15:00,3662,29.0
2006-10-11 01:30:00,3662,35.0
2006-10-11 01:45:00,3662,28.0
2006-10-11 02:00:00,3662,22.0
2006-10-11 02:15:00,3662,26.0
2006-10-11 02:30:00,3662,14.0
2006-10-11 02:45:00,3662,24.0
2006-10-11 03:00:00,3662,17.0
2006-10-11 03:15:00,3662,15.0
2006-10-11 03:30:00,3662,28.0
2006-10-11 03:45:00,3662,22.0
2006-10-11 04:00:00,3662,28.0
2006-10-11 04:15:00,3662,33.0
2006-10-11 04:30:00,3662,43.0
2006-10-11 04:45:00,3662,56.0
2006-10-11 05:00:00,3662,67.0
2006-10-11 05:15:00,3662,96.0
2006-10-11 05:30:00,3662,144.0
2006-10-11 05:45:00,3662,217.0
2006-10-11 06:00:00,3662,311.0
2006-10-11 06:15:00,3662,355.0
2006-10-11 06:30:00,3662,526.0
2006-10-11 06:45:00,3662,650.0
2006-10-11 07:00:00,3662,803.0
2006-10-11 07:15:00,3662,854.0
2006-10-11 07:30:00,3662,853.0
2006-10-11 07:45:00,3662,864.0
2006-10-11 08:00:00,3662,891.0
2006-10-11 08:15:00,3662,836.0
2006-10-11 08:30:00,3662,903.0
2006-10-11 08:45:00,3662,902.0
2006-10-11 09:00:00,3662,814.0
2006-10-11 09:15:00,3662,807.0
2006-10-11 09:30:00,3662,668.0
2006-10-11 09:45:00,3662,654.0
2006-10-11 10:00:00,3662,650.0
2006-10-11 10:15:00,3662,584.0
2006-10-11 10:30:00,3662,612.0
2006-10-11 10:45:00,3662,616.0
2006-10-11 11:00:00,3662,622.0
2006-10-11 11:15:00,3662,589.0
2006-10-11 11:30:00,3662,623.0
2006-10-11 11:45:00,3662,595.0
2006-10-11 12:00:00,3662,590.0
2006-10-11 12:15:00,3662,623.0
2006-10-11 12:30:00,3662,610.0
2006-10-11 12:45:00,3662,598.0
2006-10-11 13:00:00,3662,606.0
2006-10-11 13:15:00,3662,589.0
2006-10-11 13:30:00,3662,545.0
2006-10-11 13:45:00,3662,541.0
2006-10-11 14:00:00,3662,637.0
2006-10-11 14:15:00,3662,594.0
2006-10-11 14:30:00,3662,634.0
2006-10-11 14:45:00,3662,659.0
2006-10-11 15:00:00,3662,719.0
2006-10-11 15:15:00,3662,786.0
2006-10-11 15:30:00,3662,748.0
2006-10-11 15:45:00,3662,715.0
2006-10-11 16:00:00,3662,686.0
2006-10-11 16:15:00,3662,719.0
2006-10-11 16:30:00,3662,730.0
2006-10-11 16:45:00,3662,713.0
2006-10-11 17:00:00,3662,578.0
2006-10-11 17:15:00,3662,634.0
2006-10-11 17:30:00,3662,874.0
2006-10-11 17:45:00,3662,760.0
2006-10-11 18:00:00,3662,900.0
2006-10-11 18:15:00,3662,856.0
2006-10-11 18:30:00,3662,777.0
2006-10-11 18:45:00,3662,766.0
2006-10-11 19:00:00,3662,628.0
2006-10-11 19:15:00,3662,581.0
2006-10-11 19:30:00,3662,503.0
2006-10-11 19:45:00,3662,483.0
2006-10-11 20:00:00,3662,433.0
2006-10-11 20:15:00,3662,401.0
2006-10-11 20:30:00,3662,351.0
2006-10-11 20:45:00,3662,331.0
2006-10-11 21:00:00,3662,316.0
2006-10-11 21:15:00,3662,383.0
2006-10-11 21:30:00,3662,368.0
2006-10-11 21:45:00,3662,350.0
2006-10-11 22:00:00,3662,321.0
2006-10-11 22:15:00,3662,294.0
2006-10-11 22:30:00,3662,277.0
2006-10-11 22:45:00,3662,276.0
2006-10-11 23:00:00,3662,225.0
2006-10-11 23:15:00,3662,169.0
2006-10-11 23:30:00,3662,177.0
2006-10-11 23:45:00,3662,109.0
2006-10-12 00:00:00,3662,108.0
2006-10-12 00:15:00,3662,94.0
2006-10-12 00:30:00,3662,74.0
2006-10-12 00:45:00,3662,64.0
2006-10-12 01:00:00,3662,35.0
2006-10-12 01:15:00,3662,35.0
2006-10-12 01:30:00,3662,48.0
2006-10-12 01:45:00,3662,42.0
2006-10-12 02:00:00,3662,33.0
2006-10-12 02:15:00,3662,26.0
2006-10-12 02:30:00,3662,22.0
2006-10-12 02:45:00,3662,20.0
2006-10-12 03:00:00,3662,40.0
2006-10-12 03:15:00,3662,35.0
2006-10-12 03:30:00,3662,30.0
2006-10-12 03:45:00,3662,35.0
2006-10-12 04:00:00,3662,37.0
2006-10-12 04:15:00,3662,40.0
2006-10-12 04:30:00,3662,44.0
2006-10-12 04:45:00,3662,72.0
2006-10-12 05:00:00,3662,72.0
2006-10-12 05:15:00,3662,126.0
2006-10-12 05:30:00,3662,140.0
2006-10-12 05:45:00,3662,223.0
2006-10-12 06:00:00,3662,268.0
2006-10-12 06:15:00,3662,384.0
2006-10-12 06:30:00,3662,523.0
2006-10-12 06:45:00,3662,654.0
2006-10-12 07:00:00,3662,875.0
2006-10-12 07:15:00,3662,899.0
2006-10-12 07:30:00,3662,905.0
2006-10-12 07:45:00,3662,884.0
2006-10-12 08:00:00,3662,943.0
2006-10-12 08:15:00,3662,881.0
2006-10-12 08:30:00,3662,925.0
2006-10-12 08:45:00,3662,919.0
2006-10-12 09:00:00,3662,896.0
2006-10-12 09:15:00,3662,900.0
2006-10-12 09:30:00,3662,716.0
2006-10-12 09:45:00,3662,649.0
2006-10-12 10:00:00,3662,656.0
2006-10-12 10:15:00,3662,632.0
2006-10-12 10:30:00,3662,603.0
2006-10-12 10:45:00,3662,637.0
2006-10-12 11:00:00,3662,636.0
2006-10-12 11:15:00,3662,581.0
2006-10-12 11:30:00,3662,634.0
2006-10-12 11:45:00,3662,630.0
2006-10-12 12:00:00,3662,592.0
2006-10-12 12:15:00,3662,620.0
2006-10-12 12:30:00,3662,626.0
2006-10-12 12:45:00,3662,581.0
2006-10-12 13:00:00,3662,606.0
2006-10-12 13:15:00,3662,589.0
2006-10-12 13:30:00,3662,585.0
2006-10-12 13:45:00,3662,584.0
2006-10-12 14:00:00,3662,577.0
2006-10-12 14:15:00,3662,648.0
2006-10-12 14:30:00,3662,610.0
2006-10-12 14:45:00,3662,676.0
2006-10-12 15:00:00,3662,710.0
2006-10-12 15:15:00,3662,815.0
2006-10-12 15:30:00,3662,799.0
2006-10-12 15:45:00,3662,710.0
2006-10-12 16:00:00,3662,671.0
2006-10-12 16:15:00,3662,721.0
2006-10-12 16:30:00,3662,727.0
2006-10-12 16:45:00,3662,715.0
2006-10-12 17:00:00,3662,793.0
2006-10-12 17:15:00,3662,809.0
2006-10-12 17:30:00,3662,819.0
2006-10-12 17:45:00,3662,886.0
2006-10-12 18:00:00,3662,851.0
2006-10-12 18:15:00,3662,856.0
2006-10-12 18:30:00,3662,759.0
2006-10-12 18:45:00,3662,701.0
2006-10-12 19:00:00,3662,645.0
2006-10-12 19:15:00,3662,582.0
2006-10-12 19:30:00,3662,535.0
2006-10-12 19:45:00,3662,437.0
2006-10-12 20:00:00,3662,450.0
2006-10-12 20:15:00,3662,430.0
2006-10-12 20:30:00,3662,376.0
2006-10-12 20:45:00,3662,341.0
2006-10-12 21:00:00,3662,388.0
2006-10-12 21:15:00,3662,410.0
2006-10-12 21:30:00,3662,364.0
2006-10-12 21:45:00,3662,328.0
2006-10-12 22:00:00,3662,319.0
2006-10-12 22:15:00,3662,336.0
2006-10-12 22:30:00,3662,282.0
2006-10-12 22:45:00,3662,237.0
2006-10-12 23:00:00,3662,222.0
2006-10-12 23:15:00,3662,205.0
2006-10-12 23:30:00,3662,167.0
2006-10-12 23:45:00,3662,144.0
2006-10-13 00:00:00,3662,130.0
2006-10-13 00:15:00,3662,100.0
2006-10-13 00:30:00,3662,108.0
2006-10-13 00:45:00,3662,63.0
2006-10-13 01:00:00,3662,63.0
2006-10-13 01:15:00,3662,72.0
2006-10-13 01:30:00,3662,41.0
2006-10-13 01:45:00,3662,52.0
2006-10-13 02:00:00,3662,42.0
2006-10-13 02:15:00,3662,30.0
2006-10-13 02:30:00,3662,38.0
2006-10-13 02:45:00,3662,35.0
2006-10-13 03:00:00,3662,30.0
2006-10-13 03:15:00,3662,25.0
2006-10-13 03:30:00,3662,31.0
2006-10-13 03:45:00,3662,28.0
2006-10-13 04:00:00,3662,32.0
2006-10-13 04:15:00,3662,33.0
2006-10-13 04:30:00,3662,47.0
2006-10-13 04:45:00,3662,51.0
2006-10-13 05:00:00,3662,54.0
2006-10-13 05:15:00,3662,93.0
2006-10-13 05:30:00,3662,160.0
2006-10-13 05:45:00,3662,221.0
2006-10-13 06:00:00,3662,242.0
2006-10-13 06:15:00,3662,374.0
2006-10-13 06:30:00,3662,546.0
2006-10-13 06:45:00,3662,675.0
2006-10-13 07:00:00,3662,888.0
2006-10-13 07:15:00,3662,877.0
2006-10-13 07:30:00,3662,936.0
2006-10-13 07:45:00,3662,851.0
2006-10-13 08:00:00,3662,1021.0
2006-10-13 08:15:00,3662,920.0
2006-10-13 08:30:00,3662,975.0
